partido_id,set_num,set_num_norm,strength_h,strength_a,strength_diff,set_wr_h,set_wr_a,diff_set_wr,forma_h,forma_a,diff_forma,pts_fav_h,pts_fav_a,h2h_diff,sets_h_antes,sets_a_antes,diff_sets_antes,momentum_h,es_desempate,ganador_set_local
2023/2024_Piace_Trent_4Round,3,0.5,0.5,0.5385,-0.03849999999999998,0.4914,0.493,-0.0015999999999999903,0.4,0.4,0.0,4.0334,3.4352,-1.665,3,1,2,1.0,0,0
2023/2024_Piace_Trent_4Round,3,0.5,0.5,0.5385,-0.03849999999999998,0.4914,0.493,-0.0015999999999999903,0.4,0.4,0.0,4.0334,3.4352,-1.665,3,2,1,0.0,0,0
2023/2024_Piace_Trent_4Round,4,0.75,0.5,0.5385,-0.03849999999999998,0.4914,0.493,-0.0015999999999999903,0.4,0.4,0.0,4.0334,3.4352,-1.665,3,3,0,0.0,0,0
2023/2024_Piace_Trent_4Round,4,0.75,0.5,0.5385,-0.03849999999999998,0.4914,0.493,-0.0015999999999999903,0.4,0.4,0.0,4.0334,3.4352,-1.665,3,4,-1,0.0,0,1
2023/2024_Piace_Veron_8Round,1,0.0,0.5,0.5147,-0.014700000000000046,0.4909,0.4692,0.021699999999999997,0.4,0.6,-0.19999999999999996,4.2755,4.1326,0.359,0,0,0,0.5,0,1
2023/2024_Piace_Veron_8Round,1,0.0,0.5,0.5147,-0.014700000000000046,0.4909,0.4692,0.021699999999999997,0.4,0.6,-0.19999999999999996,4.2755,4.1326,0.359,1,0,1,1.0,0,1
2023/2024_Piace_Veron_8Round,2,0.25,0.5,0.5147,-0.014700000000000046,0.4909,0.4692,0.021699999999999997,0.4,0.6,-0.19999999999999996,4.2755,4.1326,0.359,2,0,2,1.0,0,1
2023/2024_Piace_Veron_8Round,2,0.25,0.5,0.5147,-0.014700000000000046,0.4909,0.4692,0.021699999999999997,0.4,0.6,-0.19999999999999996,4.2755,4.1326,0.359,3,0,3,1.0,0,1
2023/2024_Piace_Veron_8Round,3,0.5,0.5,0.5147,-0.014700000000000046,0.4909,0.4692,0.021699999999999997,0.4,0.6,-0.19999999999999996,4.2755,4.1326,0.359,4,0,4,1.0,0,1
2023/2024_Piace_Veron_8Round,3,0.5,0.5,0.5147,-0.014700000000000046,0.4909,0.4692,0.021699999999999997,0.4,0.6,-0.19999999999999996,4.2755,4.1326,0.359,5,0,5,1.0,0,0
2023/2024_Piace_Veron_8Round,4,0.75,0.5,0.5147,-0.014700000000000046,0.4909,0.4692,0.021699999999999997,0.4,0.6,-0.19999999999999996,4.2755,4.1326,0.359,5,1,4,0.0,0,1
2023/2024_Pinet_Pool _12Round,1,0.0,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,0,0,0,0.5,0,0
2023/2024_Pinet_Pool _12Round,1,0.0,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,0,1,-1,0.0,0,1
2023/2024_Pinet_Pool _12Round,2,0.25,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,1,1,0,1.0,0,0
2023/2024_Pinet_Pool _12Round,2,0.25,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,1,2,-1,0.0,0,1
2023/2024_Pinet_Pool _12Round,3,0.5,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,2,2,0,1.0,0,1
2023/2024_Pinet_Pool _12Round,3,0.5,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,3,2,1,1.0,0,0
2023/2024_Pinet_Pool _12Round,4,0.75,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,3,3,0,0.0,0,0
2023/2024_Pinet_Pool _12Round,4,0.75,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,3,4,-1,0.0,0,0
2023/2024_Pinet_Pool _12Round,5,1.0,0.4545,0.5526,-0.09809999999999997,0.4697,0.4769,-0.007199999999999984,0.5333,0.5333,0.0,3.2991,3.3305,0.0,3,5,-2,0.0,1,1
2023/2024_Pinet_Prata_8Round,1,0.0,0.4762,0.3704,0.1058,0.4716,0.464,0.007599999999999996,0.6,0.4667,0.13329999999999997,3.3368,3.3761,0.0,0,0,0,0.5,0,0
2023/2024_Pinet_Prata_8Round,1,0.0,0.4762,0.3704,0.1058,0.4716,0.464,0.007599999999999996,0.6,0.4667,0.13329999999999997,3.3368,3.3761,0.0,0,1,-1,0.0,0,1
2023/2024_Pinet_Prata_8Round,2,0.25,0.4762,0.3704,0.1058,0.4716,0.464,0.007599999999999996,0.6,0.4667,0.13329999999999997,3.3368,3.3761,0.0,1,1,0,1.0,0,0
2023/2024_Pinet_Prata_8Round,2,0.25,0.4762,0.3704,0.1058,0.4716,0.464,0.007599999999999996,0.6,0.4667,0.13329999999999997,3.3368,3.3761,0.0,1,2,-1,0.0,0,0
2023/2024_Pinet_Prata_8Round,3,0.5,0.4762,0.3704,0.1058,0.4716,0.464,0.007599999999999996,0.6,0.4667,0.13329999999999997,3.3368,3.3761,0.0,1,3,-2,0.0,0,0
2023/2024_Pinet_Prata_8Round,3,0.5,0.4762,0.3704,0.1058,0.4716,0.464,0.007599999999999996,0.6,0.4667,0.13329999999999997,3.3368,3.3761,0.0,1,4,-3,0.0,0,1
2023/2024_Pinet_Prata_8Round,4,0.75,0.4762,0.3704,0.1058,0.4716,0.464,0.007599999999999996,0.6,0.4667,0.13329999999999997,3.3368,3.3761,0.0,2,4,-2,1.0,0,1
2023/2024_Pinet_Raven_13Round,1,0.0,0.4348,0.4783,-0.04349999999999998,0.4686,0.5326,-0.06399999999999995,0.4667,0.6,-0.13329999999999997,3.4389,4.3435,0.0,0,0,0,0.5,0,0
2023/2024_Pinet_Raven_13Round,1,0.0,0.4348,0.4783,-0.04349999999999998,0.4686,0.5326,-0.06399999999999995,0.4667,0.6,-0.13329999999999997,3.4389,4.3435,0.0,0,1,-1,0.0,0,1
2023/2024_Pinet_Raven_13Round,2,0.25,0.4348,0.4783,-0.04349999999999998,0.4686,0.5326,-0.06399999999999995,0.4667,0.6,-0.13329999999999997,3.4389,4.3435,0.0,1,1,0,1.0,0,0
2023/2024_Pinet_Raven_13Round,2,0.25,0.4348,0.4783,-0.04349999999999998,0.4686,0.5326,-0.06399999999999995,0.4667,0.6,-0.13329999999999997,3.4389,4.3435,0.0,1,2,-1,0.0,0,1
2023/2024_Pinet_Raven_13Round,3,0.5,0.4348,0.4783,-0.04349999999999998,0.4686,0.5326,-0.06399999999999995,0.4667,0.6,-0.13329999999999997,3.4389,4.3435,0.0,2,2,0,1.0,0,0
2023/2024_Pinet_Raven_13Round,3,0.5,0.4348,0.4783,-0.04349999999999998,0.4686,0.5326,-0.06399999999999995,0.4667,0.6,-0.13329999999999997,3.4389,4.3435,0.0,2,3,-1,0.0,0,1
2023/2024_Pinet_WOW G_6Round,1,0.0,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,0,0,0,0.5,0,1
2023/2024_Pinet_WOW G_6Round,1,0.0,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,1,0,1,1.0,0,1
2023/2024_Pinet_WOW G_6Round,2,0.25,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,2,0,2,1.0,0,0
2023/2024_Pinet_WOW G_6Round,2,0.25,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,2,1,1,0.0,0,0
2023/2024_Pinet_WOW G_6Round,3,0.5,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,2,2,0,0.0,0,0
2023/2024_Pinet_WOW G_6Round,3,0.5,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,2,3,-1,0.0,0,1
2023/2024_Pinet_WOW G_6Round,4,0.75,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,3,3,0,1.0,0,0
2023/2024_Pinet_WOW G_6Round,4,0.75,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,3,4,-1,0.0,0,1
2023/2024_Pinet_WOW G_6Round,5,1.0,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,4,4,0,1.0,1,1
2023/2024_Pinet_WOW G_6Round,5,1.0,0.5263,0.6364,-0.11009999999999998,0.4818,0.5444,-0.06259999999999999,0.6429,0.6,0.04290000000000005,3.3298,3.79,0.0,5,4,1,1.0,1,0
2023/2024_Pool _Prata_4Round,1,0.0,0.5588,0.4,0.15879999999999994,0.4838,0.4644,0.01940000000000003,0.4667,0.4667,0.0,3.2073,3.5717,0.0,0,0,0,0.5,0,0
2023/2024_Pool _Prata_4Round,1,0.0,0.5588,0.4,0.15879999999999994,0.4838,0.4644,0.01940000000000003,0.4667,0.4667,0.0,3.2073,3.5717,0.0,0,1,-1,0.0,0,1
2023/2024_Pool _Prata_4Round,2,0.25,0.5588,0.4,0.15879999999999994,0.4838,0.4644,0.01940000000000003,0.4667,0.4667,0.0,3.2073,3.5717,0.0,1,1,0,1.0,0,1
2023/2024_Pool _Prata_4Round,2,0.25,0.5588,0.4,0.15879999999999994,0.4838,0.4644,0.01940000000000003,0.4667,0.4667,0.0,3.2073,3.5717,0.0,2,1,1,1.0,0,0
2023/2024_Pool _Prata_4Round,3,0.5,0.5588,0.4,0.15879999999999994,0.4838,0.4644,0.01940000000000003,0.4667,0.4667,0.0,3.2073,3.5717,0.0,2,2,0,0.0,0,1
2023/2024_Pool _Prata_4Round,3,0.5,0.5588,0.4,0.15879999999999994,0.4838,0.4644,0.01940000000000003,0.4667,0.4667,0.0,3.2073,3.5717,0.0,3,2,1,1.0,0,1
2023/2024_Pool _Prata_4Round,4,0.75,0.5588,0.4,0.15879999999999994,0.4838,0.4644,0.01940000000000003,0.4667,0.4667,0.0,3.2073,3.5717,0.0,4,2,2,1.0,0,0
2023/2024_Pool _Raven_3Round,1,0.0,0.5758,0.3889,0.18689999999999996,0.4854,0.5072,-0.021799999999999986,0.4667,0.4615,0.005199999999999982,3.2366,3.9161,0.0,0,0,0,0.5,0,0
2023/2024_Pool _Raven_3Round,1,0.0,0.5758,0.3889,0.18689999999999996,0.4854,0.5072,-0.021799999999999986,0.4667,0.4615,0.005199999999999982,3.2366,3.9161,0.0,0,1,-1,0.0,0,1
2023/2024_Pool _Raven_3Round,2,0.25,0.5758,0.3889,0.18689999999999996,0.4854,0.5072,-0.021799999999999986,0.4667,0.4615,0.005199999999999982,3.2366,3.9161,0.0,1,1,0,1.0,0,0
2023/2024_Pool _Raven_3Round,2,0.25,0.5758,0.3889,0.18689999999999996,0.4854,0.5072,-0.021799999999999986,0.4667,0.4615,0.005199999999999982,3.2366,3.9161,0.0,1,2,-1,0.0,0,0
2023/2024_Pool _Raven_3Round,3,0.5,0.5758,0.3889,0.18689999999999996,0.4854,0.5072,-0.021799999999999986,0.4667,0.4615,0.005199999999999982,3.2366,3.9161,0.0,1,3,-2,0.0,0,0
2023/2024_Pool _Raven_3Round,3,0.5,0.5758,0.3889,0.18689999999999996,0.4854,0.5072,-0.021799999999999986,0.4667,0.4615,0.005199999999999982,3.2366,3.9161,0.0,1,4,-3,0.0,0,1
2023/2024_Pool _Raven_3Round,4,0.75,0.5758,0.3889,0.18689999999999996,0.4854,0.5072,-0.021799999999999986,0.4667,0.4615,0.005199999999999982,3.2366,3.9161,0.0,2,4,-2,1.0,0,1
2023/2024_Pool _WOW G_1Round,1,0.0,0.5938,0.6,-0.006199999999999983,0.4957,0.5308,-0.035100000000000076,0.4667,0.5333,-0.06659999999999999,3.8656,3.6604,0.0,0,0,0,0.5,0,1
2023/2024_Pool _WOW G_1Round,1,0.0,0.5938,0.6,-0.006199999999999983,0.4957,0.5308,-0.035100000000000076,0.4667,0.5333,-0.06659999999999999,3.8656,3.6604,0.0,1,0,1,1.0,0,0
2023/2024_Pool _WOW G_1Round,2,0.25,0.5938,0.6,-0.006199999999999983,0.4957,0.5308,-0.035100000000000076,0.4667,0.5333,-0.06659999999999999,3.8656,3.6604,0.0,1,1,0,0.0,0,0
2023/2024_Pool _WOW G_1Round,2,0.25,0.5938,0.6,-0.006199999999999983,0.4957,0.5308,-0.035100000000000076,0.4667,0.5333,-0.06659999999999999,3.8656,3.6604,0.0,1,2,-1,0.0,0,0
2023/2024_Pool _WOW G_1Round,3,0.5,0.5938,0.6,-0.006199999999999983,0.4957,0.5308,-0.035100000000000076,0.4667,0.5333,-0.06659999999999999,3.8656,3.6604,0.0,1,3,-2,0.0,0,0
2023/2024_Pool _WOW G_1Round,3,0.5,0.5938,0.6,-0.006199999999999983,0.4957,0.5308,-0.035100000000000076,0.4667,0.5333,-0.06659999999999999,3.8656,3.6604,0.0,1,4,-3,0.0,0,0
2023/2024_Pool _WOW G_1Round,4,0.75,0.5938,0.6,-0.006199999999999983,0.4957,0.5308,-0.035100000000000076,0.4667,0.5333,-0.06659999999999999,3.8656,3.6604,0.0,1,5,-4,0.0,0,0
2023/2024_Prata_Raven_10Round,1,0.0,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,0,0,0,0.5,0,1
2023/2024_Prata_Raven_10Round,1,0.0,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,1,0,1,1.0,0,0
2023/2024_Prata_Raven_10Round,2,0.25,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,1,1,0,0.0,0,1
2023/2024_Prata_Raven_10Round,2,0.25,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,2,1,1,1.0,0,1
2023/2024_Prata_Raven_10Round,3,0.5,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,3,1,2,1.0,0,1
2023/2024_Prata_Raven_10Round,3,0.5,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,4,1,3,1.0,0,0
2023/2024_Prata_Raven_10Round,4,0.75,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,4,2,2,0.0,0,0
2023/2024_Prata_Raven_10Round,4,0.75,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,4,3,1,0.0,0,0
2023/2024_Prata_Raven_10Round,5,1.0,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,4,4,0,0.0,1,1
2023/2024_Prata_Raven_10Round,5,1.0,0.3793,0.5,-0.12069999999999997,0.4571,0.5406,-0.08349999999999996,0.3846,0.6,-0.21539999999999998,3.014,4.5462,0.0,5,4,1,1.0,1,1
2023/2024_Prata_WOW G_5Round,1,0.0,0.3846,0.619,-0.2344,0.4631,0.5458,-0.08269999999999994,0.4167,0.6,-0.18329999999999996,3.459,4.0104,0.0,0,0,0,0.5,0,1
2023/2024_Prata_WOW G_5Round,1,0.0,0.3846,0.619,-0.2344,0.4631,0.5458,-0.08269999999999994,0.4167,0.6,-0.18329999999999996,3.459,4.0104,0.0,1,0,1,1.0,0,0
2023/2024_Prata_WOW G_5Round,2,0.25,0.3846,0.619,-0.2344,0.4631,0.5458,-0.08269999999999994,0.4167,0.6,-0.18329999999999996,3.459,4.0104,0.0,1,1,0,0.0,0,1
2023/2024_Prata_WOW G_5Round,2,0.25,0.3846,0.619,-0.2344,0.4631,0.5458,-0.08269999999999994,0.4167,0.6,-0.18329999999999996,3.459,4.0104,0.0,2,1,1,1.0,0,0
2023/2024_Prata_WOW G_5Round,3,0.5,0.3846,0.619,-0.2344,0.4631,0.5458,-0.08269999999999994,0.4167,0.6,-0.18329999999999996,3.459,4.0104,0.0,2,2,0,0.0,0,1
2023/2024_Prata_WOW G_5Round,3,0.5,0.3846,0.619,-0.2344,0.4631,0.5458,-0.08269999999999994,0.4167,0.6,-0.18329999999999996,3.459,4.0104,0.0,3,2,1,1.0,0,0
2023/2024_Raven_WOW G_8Round,1,0.0,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,0,0,0,0.5,0,1
2023/2024_Raven_WOW G_8Round,1,0.0,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,1,0,1,1.0,0,1
2023/2024_Raven_WOW G_8Round,2,0.25,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,2,0,2,1.0,0,0
2023/2024_Raven_WOW G_8Round,2,0.25,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,2,1,1,0.0,0,0
2023/2024_Raven_WOW G_8Round,3,0.5,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,2,2,0,0.0,0,0
2023/2024_Raven_WOW G_8Round,3,0.5,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,2,3,-1,0.0,0,1
2023/2024_Raven_WOW G_8Round,4,0.75,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,3,3,0,1.0,0,1
2023/2024_Raven_WOW G_8Round,4,0.75,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,4,3,1,1.0,0,1
2023/2024_Raven_WOW G_8Round,5,1.0,0.4762,0.6522,-0.176,0.5339,0.5412,-0.007299999999999973,0.4,0.6667,-0.26669999999999994,4.3742,3.9646,0.0,5,3,2,1.0,1,1
2023/2024_Shedi_Smart_5Round,1,0.0,0.4667,0.45,0.016699999999999993,0.5088,0.4676,0.041200000000000014,0.3846,0.4,-0.015400000000000025,3.7151,3.5373,0.0,0,0,0,0.5,0,1
2023/2024_Shedi_Smart_5Round,1,0.0,0.4667,0.45,0.016699999999999993,0.5088,0.4676,0.041200000000000014,0.3846,0.4,-0.015400000000000025,3.7151,3.5373,0.0,1,0,1,1.0,0,1
2023/2024_Shedi_Smart_5Round,2,0.25,0.4667,0.45,0.016699999999999993,0.5088,0.4676,0.041200000000000014,0.3846,0.4,-0.015400000000000025,3.7151,3.5373,0.0,2,0,2,1.0,0,0
2023/2024_Shedi_Smart_5Round,2,0.25,0.4667,0.45,0.016699999999999993,0.5088,0.4676,0.041200000000000014,0.3846,0.4,-0.015400000000000025,3.7151,3.5373,0.0,2,1,1,0.0,0,0
2023/2024_Shedi_Smart_5Round,3,0.5,0.4667,0.45,0.016699999999999993,0.5088,0.4676,0.041200000000000014,0.3846,0.4,-0.015400000000000025,3.7151,3.5373,0.0,2,2,0,0.0,0,1
2023/2024_Shedi_Smart_5Round,3,0.5,0.4667,0.45,0.016699999999999993,0.5088,0.4676,0.041200000000000014,0.3846,0.4,-0.015400000000000025,3.7151,3.5373,0.0,3,2,1,1.0,0,1
2023/2024_Shedi_Smart_5Round,4,0.75,0.4667,0.45,0.016699999999999993,0.5088,0.4676,0.041200000000000014,0.3846,0.4,-0.015400000000000025,3.7151,3.5373,0.0,4,2,2,1.0,0,1
2023/2024_Shedi_Smart_5Round,4,0.75,0.4667,0.45,0.016699999999999993,0.5088,0.4676,0.041200000000000014,0.3846,0.4,-0.015400000000000025,3.7151,3.5373,0.0,5,2,3,1.0,0,1
2023/2024_Sir S_Trent_10Round,1,0.0,0.5857,0.5429,0.04279999999999995,0.4891,0.4897,-0.0006000000000000449,0.5333,0.5333,0.0,3.1872,2.9857,-0.572,0,0,0,0.5,0,1
2023/2024_Sir S_Trent_10Round,1,0.0,0.5857,0.5429,0.04279999999999995,0.4891,0.4897,-0.0006000000000000449,0.5333,0.5333,0.0,3.1872,2.9857,-0.572,1,0,1,1.0,0,1
2023/2024_Sir S_Trent_10Round,2,0.25,0.5857,0.5429,0.04279999999999995,0.4891,0.4897,-0.0006000000000000449,0.5333,0.5333,0.0,3.1872,2.9857,-0.572,2,0,2,1.0,0,1
2023/2024_Sir S_Trent_10Round,2,0.25,0.5857,0.5429,0.04279999999999995,0.4891,0.4897,-0.0006000000000000449,0.5333,0.5333,0.0,3.1872,2.9857,-0.572,3,0,3,1.0,0,1
2023/2024_Sir S_Trent_10Round,3,0.5,0.5857,0.5429,0.04279999999999995,0.4891,0.4897,-0.0006000000000000449,0.5333,0.5333,0.0,3.1872,2.9857,-0.572,4,0,4,1.0,0,0
2023/2024_Sir S_Trent_10Round,3,0.5,0.5857,0.5429,0.04279999999999995,0.4891,0.4897,-0.0006000000000000449,0.5333,0.5333,0.0,3.1872,2.9857,-0.572,4,1,3,0.0,0,0
2023/2024_Sir S_Trent_10Round,4,0.75,0.5857,0.5429,0.04279999999999995,0.4891,0.4897,-0.0006000000000000449,0.5333,0.5333,0.0,3.1872,2.9857,-0.572,4,2,2,0.0,0,1
2023/2024_Sir S_Trent_10Round,4,0.75,0.5857,0.5429,0.04279999999999995,0.4891,0.4897,-0.0006000000000000449,0.5333,0.5333,0.0,3.1872,2.9857,-0.572,5,2,3,1.0,0,1
2023/2024_Sir S_Veron_7Round,1,0.0,0.5821,0.5075,0.0746,0.4927,0.4646,0.028100000000000014,0.5333,0.5333,0.0,3.2538,3.49,2.069,0,0,0,0.5,0,0
2023/2024_Sir S_Veron_7Round,1,0.0,0.5821,0.5075,0.0746,0.4927,0.4646,0.028100000000000014,0.5333,0.5333,0.0,3.2538,3.49,2.069,0,1,-1,0.0,0,0
2023/2024_Sir S_Veron_7Round,2,0.25,0.5821,0.5075,0.0746,0.4927,0.4646,0.028100000000000014,0.5333,0.5333,0.0,3.2538,3.49,2.069,0,2,-2,0.0,0,0
2023/2024_Sir S_Veron_7Round,2,0.25,0.5821,0.5075,0.0746,0.4927,0.4646,0.028100000000000014,0.5333,0.5333,0.0,3.2538,3.49,2.069,0,3,-3,0.0,0,1
2023/2024_Sir S_Veron_7Round,3,0.5,0.5821,0.5075,0.0746,0.4927,0.4646,0.028100000000000014,0.5333,0.5333,0.0,3.2538,3.49,2.069,1,3,-2,1.0,0,0
2023/2024_Sir S_Veron_7Round,3,0.5,0.5821,0.5075,0.0746,0.4927,0.4646,0.028100000000000014,0.5333,0.5333,0.0,3.2538,3.49,2.069,1,4,-3,0.0,0,0
2023/2024_Sir S_Veron_7Round,4,0.75,0.5821,0.5075,0.0746,0.4927,0.4646,0.028100000000000014,0.5333,0.5333,0.0,3.2538,3.49,2.069,1,5,-4,0.0,0,1
2023/2024_Sir S_Veron_7Round,5,1.0,0.5821,0.5075,0.0746,0.4927,0.4646,0.028100000000000014,0.5333,0.5333,0.0,3.2538,3.49,2.069,2,5,-3,1.0,1,0
2023/2024_Trent_Veron_3Round,1,0.0,0.5469,0.5,0.04690000000000005,0.4939,0.464,0.029899999999999982,0.5333,0.4,0.13329999999999997,3.5886,3.8441,-1.566,0,0,0,0.5,0,0
2023/2024_Trent_Veron_3Round,1,0.0,0.5469,0.5,0.04690000000000005,0.4939,0.464,0.029899999999999982,0.5333,0.4,0.13329999999999997,3.5886,3.8441,-1.566,0,1,-1,0.0,0,0
2023/2024_Trent_Veron_3Round,2,0.25,0.5469,0.5,0.04690000000000005,0.4939,0.464,0.029899999999999982,0.5333,0.4,0.13329999999999997,3.5886,3.8441,-1.566,0,2,-2,0.0,0,0
2023/2024_Trent_Veron_3Round,2,0.25,0.5469,0.5,0.04690000000000005,0.4939,0.464,0.029899999999999982,0.5333,0.4,0.13329999999999997,3.5886,3.8441,-1.566,0,3,-3,0.0,0,1
2023/2024_Trent_Veron_3Round,3,0.5,0.5469,0.5,0.04690000000000005,0.4939,0.464,0.029899999999999982,0.5333,0.4,0.13329999999999997,3.5886,3.8441,-1.566,1,3,-2,1.0,0,0
2023/2024_Trent_Veron_3Round,3,0.5,0.5469,0.5,0.04690000000000005,0.4939,0.464,0.029899999999999982,0.5333,0.4,0.13329999999999997,3.5886,3.8441,-1.566,1,4,-3,0.0,0,1
2023/2024_Trent_Veron_3Round,4,0.75,0.5469,0.5,0.04690000000000005,0.4939,0.464,0.029899999999999982,0.5333,0.4,0.13329999999999997,3.5886,3.8441,-1.566,2,4,-2,1.0,0,1
2024/2025_Bresc_Cantù_13Round,1,0.0,0.5714,0.5417,0.02970000000000006,0.5269,0.4944,0.03250000000000003,0.6,0.5333,0.06669999999999998,4.5374,4.2098,0.0,0,0,0,0.5,0,1
2024/2025_Bresc_Cantù_13Round,1,0.0,0.5714,0.5417,0.02970000000000006,0.5269,0.4944,0.03250000000000003,0.6,0.5333,0.06669999999999998,4.5374,4.2098,0.0,1,0,1,1.0,0,0
2024/2025_Bresc_Cantù_13Round,2,0.25,0.5714,0.5417,0.02970000000000006,0.5269,0.4944,0.03250000000000003,0.6,0.5333,0.06669999999999998,4.5374,4.2098,0.0,1,1,0,0.0,0,1
2024/2025_Bresc_Cantù_13Round,2,0.25,0.5714,0.5417,0.02970000000000006,0.5269,0.4944,0.03250000000000003,0.6,0.5333,0.06669999999999998,4.5374,4.2098,0.0,2,1,1,1.0,0,0
2024/2025_Bresc_Cantù_13Round,3,0.5,0.5714,0.5417,0.02970000000000006,0.5269,0.4944,0.03250000000000003,0.6,0.5333,0.06669999999999998,4.5374,4.2098,0.0,2,2,0,0.0,0,1
2024/2025_Bresc_Cantù_13Round,3,0.5,0.5714,0.5417,0.02970000000000006,0.5269,0.4944,0.03250000000000003,0.6,0.5333,0.06669999999999998,4.5374,4.2098,0.0,3,2,1,1.0,0,0
2024/2025_Bresc_Cosed_2Round,1,0.0,0.525,0.5714,-0.0464,0.5126,0.523,-0.010400000000000076,0.4667,0.5385,-0.07179999999999997,4.5913,3.8313,0.0,0,0,0,0.5,0,1
2024/2025_Bresc_Cosed_2Round,1,0.0,0.525,0.5714,-0.0464,0.5126,0.523,-0.010400000000000076,0.4667,0.5385,-0.07179999999999997,4.5913,3.8313,0.0,1,0,1,1.0,0,0
