partido_id,temporada,jornada_num,local,visitante,h_win_rate_global,h_win_rate_last5,h_win_rate_home,h_win_rate_away,h_pts_fav_exp,h_pts_con_exp,h_set_win_rate,h_set_diff_exp,h_forma_home,h_forma_away,h_ultimo_set_diff,h_racha,h_n_partidos_hist,h_h2h_set_diff_exp,h_h2h_win_rate,a_win_rate_global,a_win_rate_last5,a_win_rate_home,a_win_rate_away,a_pts_fav_exp,a_pts_con_exp,a_set_win_rate,a_set_diff_exp,a_forma_home,a_forma_away,a_ultimo_set_diff,a_racha,a_n_partidos_hist,a_h2h_set_diff_exp,a_h2h_win_rate,diff_win_rate_global,diff_win_rate_last5,diff_set_win_rate,diff_set_diff_exp,diff_pts_fav_exp,diff_pts_con_exp,diff_racha,diff_ultimo_set_diff,diff_rank_season,diff_forma_efectiva,h_descanso,a_descanso,diff_descanso,h_rank_season,a_rank_season,gana_local
2021/2022_Kioen_Monza_8Round,2021/2022,8.0,Padova,Monza,0.38,0.4667,0.4146,0.3684,4.1393,3.6571,0.4959,0.4823,0.4667,0.4,4,1,40,-1.747,0.2778,0.549,0.4667,0.4706,0.6296,4.032,3.2573,0.5301,0.7747,0.4667,0.6,0,-1,41,1.594,0.7222,-0.16900000000000004,0.0,-0.03420000000000001,-0.29240000000000005,0.1073000000000004,0.39979999999999993,2,4,-5,-0.13329999999999997,1.0,2.0,-1.0,10,5,0
2021/2022_Leo S_Sir S_8Round,2021/2022,8.0,Modena,Perugia,0.46,0.5333,0.4651,0.4706,4.5058,3.2147,0.5093,1.291,0.5333,0.5333,2,2,40,-2.21,0.2778,0.58,0.6,0.5,0.6,3.904,3.3629,0.4986,0.5411,0.5333,0.5333,-1,-1,40,2.343,0.7222,-0.11999999999999994,-0.06669999999999998,0.010699999999999987,0.7498999999999999,0.6017999999999999,-0.14819999999999967,3,3,4,0.0,1.0,2.0,-1.0,2,6,0
2021/2022_Cave _Grupp_9Round,2021/2022,9.0,Lagonegro,Brescia,0.3929,0.4667,0.4,0.4615,4.362,3.212,0.4951,1.15,0.4667,0.4615,3,2,18,0.0,0.5,0.52,0.5333,0.5263,0.5,3.7694,3.5177,0.5189,0.2517,0.4667,0.5333,1,1,15,0.0,0.5,-0.1271,-0.06659999999999999,-0.023800000000000043,0.8982999999999999,0.5926,-0.30569999999999986,1,2,3,-0.06659999999999999,4.0,2.0,2.0,7,10,1
2021/2022_Kioen_Sir S_9Round,2021/2022,9.0,Padova,Perugia,0.3725,0.4,0.4048,0.3684,3.5879,4.2133,0.4906,-0.6255,0.4,0.4,-4,-1,41,-2.853,0.2778,0.5882,0.6,0.5,0.6098,4.3871,3.5241,0.5014,0.863,0.5333,0.5333,2,1,41,2.7,0.7222,-0.21569999999999995,-0.19999999999999996,-0.010799999999999976,-1.4885,-0.7992000000000004,0.6892000000000005,-2,-6,-8,-0.13329999999999997,1.0,1.0,0.0,10,2,0
2021/2022_Leo S_Veron_9Round,2021/2022,9.0,Modena,Verona,0.451,0.5333,0.4545,0.4706,4.328,3.9022,0.5065,0.4258,0.5333,0.5333,-2,-1,41,2.0,0.7222,0.549,0.4,0.4545,0.56,3.1994,4.562,0.4797,-1.3626,0.4545,0.4,-3,-4,41,-2.0,0.2778,-0.09800000000000003,0.13329999999999997,0.026799999999999935,1.7884,1.1286000000000005,-0.6598000000000002,3,1,15,0.13329999999999997,1.0,2.0,-1.0,3,18,1
2021/2022_Med S_Pinet_9Round,2021/2022,9.0,Macerata,Pineto,0.5,0.5333,0.4615,0.5385,3.7537,3.9515,0.4894,-0.1979,0.4615,0.5385,1,1,6,0.0,0.5,0.5385,0.5385,0.5833,0.4545,3.3005,3.5843,0.5,-0.2838,0.5833,0.4545,5,2,3,0.0,0.5,-0.03849999999999998,-0.005199999999999982,-0.010599999999999998,0.0859,0.4531999999999998,0.36719999999999997,-1,-4,0,0.007000000000000006,7.0,7.0,0.0,10,10,1
2021/2022_Siste_Wow G_9Round,2021/2022,9.0,Acicastello,Aversa,0.5,0.5,0.5,0.5,3.5322,3.4655,0.5,0.0667,0.5,0.5,-1,-1,2,0.0,0.5,0.5882,0.5333,0.5,0.6,3.7438,3.1622,0.5412,0.5816,0.5,0.6,0,2,7,0.0,0.5,-0.08819999999999995,-0.033299999999999996,-0.041200000000000014,-0.5149,-0.2115999999999998,0.3033000000000001,-3,-1,-7,-0.09999999999999998,0.0,7.0,-7.0,18,11,1
2021/2022_Delta_Grupp_10Round,2021/2022,10.0,Porto Viro,Brescia,0.5556,0.5333,0.5294,0.5455,3.9291,3.2393,0.5247,0.6898,0.5333,0.5455,6,1,8,0.0,0.5,0.5,0.4667,0.5263,0.4706,3.4163,3.9741,0.5078,-0.5578,0.4667,0.5333,-4,-1,16,0.0,0.5,0.05559999999999998,0.06659999999999999,0.016900000000000026,1.2475999999999998,0.5127999999999999,-0.7347999999999999,2,10,3,0.0,2.0,1.0,1.0,8,11,0
2021/2022_Kioen_Milan_10Round,2021/2022,10.0,Padova,Milano,0.3654,0.4,0.3953,0.3684,3.6829,4.1228,0.4908,-0.4399,0.4,0.4,0,-2,42,-1.51,0.2778,0.5,0.6,0.4242,0.5862,4.4265,3.2883,0.4921,1.1382,0.5333,0.4667,3,4,42,1.49,0.7222,-0.1346,-0.19999999999999996,-0.0012999999999999678,-1.5781,-0.7435999999999998,0.8344999999999998,-6,-3,-11,-0.06669999999999998,1.0,3.0,-2.0,12,1,0
2021/2022_Piace_Trent_10Round,2021/2022,10.0,Piacenza,Trento,0.5152,0.4667,0.5,0.52,3.1407,4.4184,0.4856,-1.2777,0.4667,0.4667,-4,-2,23,-1.665,0.3889,0.5283,0.4667,0.5185,0.5278,3.4793,4.4132,0.4839,-0.9339,0.5333,0.4667,-2,-1,43,1.206,0.6111,-0.0131,0.0,0.0016999999999999793,-0.3438000000000001,-0.3386,0.0052000000000003155,-1,-2,-4,0.0,3.0,3.0,0.0,8,4,0
2021/2022_Kioen_Veron_11Round,2021/2022,11.0,Padova,Verona,0.3585,0.4,0.3864,0.3684,3.5068,4.0595,0.4897,-0.5527,0.4,0.4,-1,-3,43,-0.431,0.5,0.5385,0.3333,0.4545,0.549,3.1674,4.368,0.4787,-1.2006,0.4545,0.3333,-1,-5,42,0.145,0.5,-0.18,0.06670000000000004,0.01100000000000001,0.6478999999999999,0.3393999999999999,-0.30850000000000044,2,0,7,0.06670000000000004,1.0,2.0,-1.0,12,19,1
2021/2022_Leo S_Milan_11Round,2021/2022,11.0,Modena,Milano,0.4615,0.5333,0.4667,0.4706,4.2034,3.6616,0.5076,0.5418,0.5333,0.5333,1,1,42,-0.755,0.3889,0.5094,0.6667,0.4242,0.6,4.2731,3.2294,0.4936,1.0437,0.5333,0.5333,1,5,43,0.01,0.6111,-0.04789999999999994,-0.13339999999999996,0.014000000000000068,-0.5019000000000001,-0.0697000000000001,0.4321999999999999,-4,0,-1,0.0,2.0,1.0,1.0,2,1,1
2021/2022_Lube_Monza_11Round,2021/2022,11.0,Lube,Monza,0.4528,0.4667,0.4103,0.5417,3.2379,4.1226,0.5144,-0.8847,0.4667,0.5333,-4,-2,43,1.157,0.6111,0.5577,0.5333,0.4706,0.6429,4.4798,2.9657,0.5346,1.5141,0.4667,0.6,4,1,42,-2.055,0.3889,-0.1049,-0.06659999999999999,-0.020199999999999996,-2.3988,-1.2419000000000002,1.1569000000000003,-3,-8,0,-0.13329999999999997,5.0,3.0,2.0,5,5,0
2021/2022_Piace_Sir S_11Round,2021/2022,11.0,Piacenza,Perugia,0.5,0.4,0.4737,0.52,3.351,4.2568,0.486,-0.9058,0.4667,0.4667,0,-3,24,-1.763,0.2778,0.5962,0.6,0.5,0.619,4.2449,3.638,0.5013,0.6069,0.5333,0.6,0,2,42,1.896,0.7222,-0.09619999999999995,-0.19999999999999996,-0.01529999999999998,-1.5127000000000002,-0.8939000000000004,0.6188000000000002,-5,0,-5,-0.13329999999999997,1.0,2.0,-1.0,8,3,0
2021/2022_Shedi_Siste_11Round,2021/2022,11.0,Sorrento,Acicastello,0.4545,0.4545,0.4545,0.5,3.4533,3.4533,0.5,0.0,0.4545,0.5,0,-1,1,0.0,0.5,0.5385,0.5385,0.5455,0.5,3.6351,3.5012,0.505,0.1338,0.5455,0.5,1,1,3,0.0,0.5,-0.08399999999999996,-0.08399999999999996,-0.0050000000000000044,-0.1338,-0.18179999999999996,-0.04789999999999983,-2,-1,-6,-0.045499999999999985,7.0,2.0,5.0,19,13,0
2021/2022_Emma _Pool _12Round,2021/2022,12.0,Siena,Cantù,0.48,0.3333,0.4211,0.5625,2.5928,4.473,0.4722,-1.8802,0.3333,0.5333,-6,-5,15,0.0,0.5,0.56,0.6,0.4286,0.619,3.4085,3.6079,0.4971,-0.1993,0.4286,0.6,1,1,15,0.0,0.5,-0.08000000000000007,-0.2667,-0.024899999999999978,-1.6809,-0.8157000000000001,0.8651,-6,-7,-5,-0.2667,4.0,6.0,-2.0,19,14,0
2021/2022_Milan_Trent_12Round,2021/2022,12.0,Milano,Trento,0.5,0.6,0.4242,0.5806,3.9212,3.6763,0.4912,0.2449,0.5333,0.4667,-2,-1,44,-0.942,0.3889,0.537,0.5333,0.5185,0.5405,3.6076,4.2641,0.4842,-0.6565,0.5333,0.5333,0,1,44,1.74,0.6111,-0.03700000000000003,0.06669999999999998,0.007000000000000006,0.9014,0.31359999999999966,-0.5878000000000001,-2,-2,3,0.0,1.0,2.0,-1.0,1,4,0
2021/2022_Monza_Sir S_12Round,2021/2022,12.0,Monza,Perugia,0.566,0.6,0.4706,0.6552,4.0672,3.0026,0.5341,1.0646,0.4667,0.6,0,2,43,0.765,0.5,0.6038,0.6,0.5,0.6279,4.1454,3.4753,0.5026,0.6701,0.5333,0.6,1,3,43,-0.765,0.5,-0.037800000000000056,0.0,0.03149999999999997,0.39449999999999996,-0.07820000000000071,-0.4726999999999997,-1,-1,-4,-0.13329999999999997,1.0,1.0,0.0,5,1,0
2021/2022_Piace_Veron_12Round,2021/2022,12.0,Piacenza,Verona,0.4857,0.4,0.45,0.52,3.2872,4.1431,0.4845,-0.8559,0.4,0.4667,-1,-4,25,0.359,0.5,0.5283,0.3333,0.4545,0.5385,2.6576,4.7187,0.4726,-2.0612,0.4545,0.3333,-5,-6,43,-0.512,0.5,-0.04259999999999997,0.06670000000000004,0.011899999999999966,1.2052999999999998,0.6295999999999999,-0.5756000000000006,2,4,11,0.06670000000000004,1.0,1.0,0.0,8,19,1
2021/2022_Pinet_Vigil_12Round,2021/2022,12.0,Pineto,Fano,0.5,0.5,0.5833,0.4167,3.1984,3.7873,0.4796,-0.5889,0.5833,0.4167,-4,-1,4,0.0,0.5,0.5625,0.5333,0.4545,0.6,3.8345,3.7863,0.4928,0.0481,0.4545,0.6,0,3,6,0.0,0.5,-0.0625,-0.033299999999999996,-0.01319999999999999,-0.637,-0.6360999999999999,0.0009999999999998899,-4,-4,0,-0.016699999999999937,3.0,7.0,-4.0,15,15,1
2021/2022_Grupp_Pool _13Round,2021/2022,13.0,Brescia,Cantù,0.5185,0.5333,0.5263,0.5,3.7233,4.1228,0.5073,-0.3995,0.4667,0.5333,0,1,17,0.0,0.5,0.5769,0.6,0.4286,0.6364,3.8957,3.3004,0.5083,0.5954,0.4286,0.6,4,2,16,0.0,0.5,-0.05840000000000001,-0.06669999999999998,-0.0010000000000000009,-0.9949000000000001,-0.1724000000000001,0.8224,-1,-4,0,-0.13329999999999997,3.0,1.0,2.0,9,9,1
2021/2022_Kioen_Leo S_13Round,2021/2022,13.0,Padova,Modena,0.3704,0.4667,0.4,0.3684,4.1158,3.2822,0.4962,0.8337,0.4667,0.4,5,1,44,-2.51,0.2778,0.4717,0.6,0.4783,0.4706,4.3596,3.4919,0.51,0.8677,0.6,0.5333,2,2,43,2.49,0.7222,-0.1013,-0.13329999999999997,-0.013800000000000034,-0.03400000000000003,-0.24380000000000024,-0.20969999999999978,-1,3,-8,-0.06659999999999999,2.0,2.0,0.0,10,2,0
2021/2022_Lube_Sir S_13Round,2021/2022,13.0,Lube,Perugia,0.4444,0.4667,0.4,0.5417,3.1934,3.8154,0.5142,-0.6219,0.4667,0.5333,0,-3,44,-0.727,0.3889,0.6111,0.6,0.5,0.6364,4.0759,3.6048,0.5026,0.4711,0.5333,0.6,0,4,44,0.614,0.6111,-0.16669999999999996,-0.13329999999999997,0.011599999999999944,-1.093,-0.8824999999999998,0.2105999999999999,-7,0,-5,-0.13329999999999997,2.0,1.0,1.0,6,1,1
2021/2022_Med S_Vigil_13Round,2021/2022,13.0,Macerata,Fano,0.5294,0.5333,0.5,0.5385,4.0036,3.6616,0.5034,0.342,0.5,0.5385,4,2,7,0.0,0.5,0.5294,0.5333,0.4545,0.5625,3.4481,4.0287,0.4756,-0.5806,0.4545,0.5333,-5,-1,7,0.0,0.5,0.0,0.0,0.027799999999999936,0.9226000000000001,0.5554999999999994,-0.36709999999999976,3,9,6,-0.033299999999999996,4.0,1.0,3.0,10,16,1
2021/2022_Monza_Veron_13Round,2021/2022,13.0,Monza,Verona,0.5556,0.5333,0.4571,0.6552,4.0209,3.2724,0.5334,0.7484,0.4,0.6,0,-1,44,-0.732,0.3889,0.5185,0.3333,0.4545,0.5283,2.541,4.9678,0.4681,-2.4268,0.4545,0.3333,-4,-7,44,1.397,0.6111,0.03710000000000002,0.2,0.06529999999999997,3.1752000000000002,1.4799000000000002,-1.6954000000000002,6,4,14,0.06670000000000004,1.0,1.0,0.0,5,19,1
2022/2023_Delta_Prata_1Round,2022/2023,1.0,Porto Viro,Prata di Pordenone,0.5263,0.4667,0.5,0.5455,4.0332,3.5185,0.5227,0.5146,0.4667,0.5455,0,-1,9,0.0,0.5,0.4211,0.4,0.4167,0.4706,3.4391,3.9044,0.4865,-0.4653,0.4167,0.4,0,-3,9,0.0,0.5,0.10520000000000002,0.06669999999999998,0.036200000000000065,0.9799,0.5941000000000001,-0.3858999999999999,2,0,0,0.06669999999999998,0.0,0.0,0.0,1,1,1
2022/2023_Moden_Padov_1Round,2022/2023,1.0,Modena,Padova,0.4815,0.6,0.4783,0.5,4.2265,3.372,0.511,0.8545,0.6,0.5333,1,3,44,2.49,0.7222,0.3636,0.4,0.3913,0.3684,3.8101,3.4695,0.495,0.3405,0.4,0.4,-1,-1,45,-2.51,0.2778,0.1179,0.19999999999999996,0.016000000000000014,0.514,0.4163999999999999,-0.09750000000000014,4,2,0,0.19999999999999996,0.0,0.0,0.0,2,2,1
2022/2023_Monza_Sir S_1Round,2022/2023,1.0,Monza,Perugia,0.5636,0.5333,0.4722,0.6552,4.4797,3.2173,0.5363,1.2624,0.4667,0.6,3,1,45,0.765,0.5,0.6,0.6,0.5,0.6222,3.782,3.6963,0.5013,0.0857,0.5333,0.6,-1,-1,45,-0.765,0.5,-0.03639999999999999,-0.06669999999999998,0.03500000000000003,1.1766999999999999,0.6977000000000002,-0.4790000000000001,2,4,0,-0.13329999999999997,0.0,0.0,0.0,3,3,0
2022/2023_Piace_Veron_1Round,2022/2023,1.0,Piacenza,Verona,0.5,0.4,0.4762,0.52,3.891,3.6301,0.4925,0.2609,0.4,0.4667,4,1,26,0.359,0.5,0.5091,0.3333,0.4545,0.5185,2.7031,5.1453,0.4651,-2.4421,0.4545,0.3333,-3,-8,45,-0.512,0.5,-0.009099999999999997,0.06670000000000004,0.02739999999999998,2.703,1.1879,-1.5151999999999997,9,7,0,0.06670000000000004,0.0,0.0,0.0,4,4,0
2022/2023_Pinet_Vigil_1Round,2022/2023,1.0,Pineto,Fano,0.5333,0.5333,0.6154,0.4167,3.5036,3.4845,0.5048,0.0191,0.6154,0.4167,5,1,5,0.0,0.5,0.5,0.5333,0.4545,0.5294,3.5273,4.0993,0.4739,-0.572,0.4545,0.5333,-1,-2,8,0.0,0.5,0.033299999999999996,0.0,0.03090000000000004,0.5911,-0.023699999999999832,-0.6148000000000002,3,6,0,0.08209999999999995,0.0,0.0,0.0,5,5,1
2022/2023_Conso_Delta_2Round,2022/2023,2.0,Brescia,Porto Viro,0.5357,0.5333,0.55,0.5,3.9487,3.8485,0.5117,0.1002,0.4667,0.5333,2,2,18,0.0,0.5,0.55,0.5333,0.5263,0.5455,4.2688,3.2885,0.534,0.9803,0.4667,0.5455,4,1,10,0.0,0.5,-0.01430000000000009,0.0,-0.022299999999999986,-0.8801,-0.3200999999999996,0.56,1,-2,-5,-0.07879999999999998,0.0,1.0,-1.0,6,1,1
2022/2023_Lube_Padov_2Round,2022/2023,2.0,Lube,Padova,0.4545,0.4667,0.4146,0.5417,3.4072,3.5989,0.5152,-0.1917,0.5333,0.5333,1,1,45,1.8,0.6111,0.3571,0.4,0.3913,0.35,3.3482,4.0946,0.4902,-0.7464,0.4,0.4,-4,-2,46,-2.412,0.3889,0.09740000000000004,0.06669999999999998,0.024999999999999967,0.5547,0.05900000000000016,-0.4956999999999998,3,5,0,0.13329999999999997,0.0,1.0,-1.0,7,7,0
2022/2023_Milan_Monza_2Round,2022/2023,2.0,Milano,Monza,0.4909,0.5333,0.4118,0.5806,3.6733,3.9921,0.4889,-0.3188,0.5333,0.4667,-2,-2,45,-0.229,0.5,0.5536,0.5333,0.4595,0.6552,4.0652,3.178,0.5358,0.8872,0.4667,0.6,0,-1,46,-0.782,0.5,-0.06269999999999998,0.0,-0.04690000000000005,-1.206,-0.39190000000000014,0.8141000000000003,-1,-2,0,-0.06669999999999998,0.0,1.0,-1.0,8,8,0
2022/2023_Moden_Piace_2Round,2022/2023,2.0,Modena,Piacenza,0.4909,0.6,0.4894,0.5,4.6242,3.0418,0.5156,1.5824,0.6,0.5333,4,4,45,2.406,0.7222,0.4865,0.4,0.4545,0.52,3.667,4.1392,0.4873,-0.4722,0.4,0.4667,-3,-1,27,-2.253,0.2778,0.004400000000000015,0.19999999999999996,0.028299999999999936,2.0546,0.9572000000000003,-1.0974,5,7,8,0.13329999999999997,1.0,1.0,0.0,1,9,0
2022/2023_Trent_Veron_2Round,2022/2023,2.0,Trento,Verona,0.5455,0.5333,0.5185,0.5526,3.9437,3.9143,0.4869,0.0294,0.5333,0.5333,2,2,45,-1.566,0.3889,0.5179,0.4,0.4545,0.5273,3.556,4.533,0.4695,-0.977,0.4545,0.4,3,1,46,0.881,0.6111,0.027599999999999958,0.13329999999999997,0.017400000000000027,1.0064,0.38770000000000016,-0.6187000000000005,1,-1,-9,0.13329999999999997,0.0,1.0,-1.0,10,1,1
2022/2023_Lube_Moden_3Round,2022/2023,3.0,Lube,Modena,0.4464,0.4,0.4048,0.5417,3.0651,4.1855,0.51,-1.1204,0.4667,0.5333,-4,-1,46,0.226,0.5,0.4821,0.6,0.4792,0.5,4.1668,3.3011,0.5142,0.8657,0.5333,0.5333,-1,-1,46,-0.645,0.5,-0.035699999999999954,-0.19999999999999996,-0.0041999999999999815,-1.9861,-1.1017000000000001,0.8844000000000003,0,-3,-10,-0.06659999999999999,1.0,1.0,0.0,11,1,1
2022/2023_Med S_Pinet_3Round,2022/2023,3.0,Macerata,Pineto,0.5556,0.5333,0.5333,0.5385,4.0804,3.6886,0.5063,0.3918,0.5333,0.5385,1,3,8,0.0,0.5,0.5625,0.6,0.6429,0.4167,3.5589,3.4314,0.5089,0.1275,0.6429,0.4167,1,2,6,0.0,0.5,-0.006900000000000017,-0.06669999999999998,-0.0026000000000000467,0.2643,0.5215000000000001,0.2572000000000001,1,0,-11,0.11659999999999998,0.0,2.0,-2.0,12,1,1
2022/2023_Piace_Trent_3Round,2022/2023,3.0,Piacenza,Trento,0.5,0.4667,0.4545,0.5385,3.7284,3.8412,0.4894,-0.1127,0.4,0.4667,1,1,28,-1.665,0.3889,0.5536,0.6,0.5357,0.5526,4.4278,3.4214,0.4918,1.0064,0.5333,0.5333,4,3,46,1.206,0.6111,-0.05359999999999998,-0.13329999999999997,-0.0024000000000000132,-1.1191,-0.6994000000000002,0.41979999999999995,-2,-3,0,-0.13329999999999997,1.0,1.0,0.0,1,1,0
2022/2023_Sir S_Veron_3Round,2022/2023,3.0,Perugia,Verona,0.6071,0.6,0.5,0.6304,3.5749,3.5147,0.5012,0.0602,0.5333,0.6,0,1,46,2.069,0.6111,0.5088,0.4,0.4545,0.5179,3.1682,4.8442,0.4653,-1.676,0.4545,0.4,-4,-1,47,-1.59,0.3889,0.09829999999999994,0.19999999999999996,0.03589999999999999,1.7362,0.40669999999999984,-1.3295,2,4,0,0.13329999999999997,2.0,1.0,1.0,2,2,0
2022/2023_Lube_Monza_4Round,2022/2023,4.0,Lube,Monza,0.4561,0.4667,0.4186,0.5417,3.8127,3.1158,0.5172,0.6969,0.4667,0.5333,6,1,47,1.157,0.6111,0.5614,0.5333,0.4595,0.6667,4.5155,3.15,0.5385,1.3655,0.4667,0.6,3,1,47,-2.055,0.3889,-0.1053,-0.06659999999999999,-0.021299999999999986,-0.6686,-0.7028000000000003,-0.034199999999999786,0,3,0,-0.13329999999999997,1.0,2.0,-1.0,3,3,1
2022/2023_Milan_Moden_4Round,2022/2023,4.0,Milano,Modena,0.4821,0.4667,0.4,0.5806,3.4985,4.4618,0.4855,-0.9633,0.5333,0.4667,-3,-3,46,0.01,0.6111,0.4737,0.5333,0.4792,0.4737,3.1027,3.9786,0.507,-0.8759,0.5333,0.5333,-6,-2,47,-0.755,0.3889,0.008399999999999963,-0.06659999999999999,-0.02150000000000002,-0.08740000000000003,0.39579999999999993,0.4832000000000001,-1,3,-9,0.0,2.0,1.0,1.0,13,4,1
2022/2023_Padov_Sir S_4Round,2022/2023,4.0,Padova,Perugia,0.3684,0.4667,0.3913,0.381,4.0117,3.5467,0.4952,0.465,0.4,0.4,4,1,47,-2.853,0.2778,0.5965,0.5333,0.4762,0.6304,3.4289,3.3866,0.5012,0.0423,0.4667,0.6,0,-1,47,2.7,0.7222,-0.22810000000000002,-0.06659999999999999,-0.006000000000000005,0.4227,0.5828000000000002,0.1600999999999999,2,4,0,-0.19999999999999996,2.0,1.0,1.0,4,4,1
2022/2023_Cave _Pool _5Round,2022/2023,5.0,Lagonegro,Cantù,0.4138,0.5333,0.4231,0.4615,4.6062,2.9996,0.5047,1.6066,0.5333,0.4615,4,3,19,0.0,0.5,0.5556,0.5333,0.4286,0.6087,3.6889,3.6402,0.5026,0.0486,0.4286,0.5333,-2,-1,17,0.0,0.5,-0.14179999999999998,0.0,0.0020999999999999908,1.558,0.9173000000000004,-0.6406000000000001,4,6,0,0.0,0.0,0.0,0.0,14,14,1
2022/2023_Farmi_Shedi_5Round,2022/2023,5.0,Catania,Sorrento,0.5,0.5,0.5,0.5,3.4986,3.4986,0.5,0.0,0.5,0.5,0,0,0,0.0,0.5,0.4167,0.4167,0.4167,0.5,3.3655,3.5655,0.4762,-0.2,0.4167,0.5,-4,-2,2,0.0,0.5,0.08329999999999999,0.08329999999999999,0.023799999999999988,0.2,0.13310000000000022,-0.06689999999999996,2,4,0,0.0,7.0,0.0,7.0,15,15,0
2022/2023_Lube_Trent_5Round,2022/2023,5.0,Lube,Trento,0.4655,0.5333,0.4318,0.5417,3.8438,3.1059,0.5181,0.7379,0.5333,0.5333,1,2,48,0.093,0.5,0.5614,0.6,0.5357,0.5641,4.2756,3.5684,0.492,0.7072,0.5333,0.6,0,4,47,0.093,0.5,-0.09589999999999999,-0.06669999999999998,0.026100000000000012,0.03069999999999995,-0.43179999999999996,-0.4624999999999999,-2,1,0,-0.06669999999999998,1.0,2.0,-1.0,1,1,0
2022/2023_Milan_Veron_5Round,2022/2023,5.0,Milano,Verona,0.4912,0.4667,0.4167,0.5806,3.8699,4.2994,0.487,-0.4295,0.5333,0.4667,1,1,47,-1.075,0.3889,0.5172,0.4667,0.4545,0.5263,3.1427,4.3202,0.4658,-1.1775,0.4545,0.4667,0,1,48,1.607,0.6111,-0.025999999999999968,0.0,0.021199999999999997,0.748,0.7271999999999998,-0.020799999999999486,0,1,-3,0.06659999999999999,1.0,2.0,-1.0,5,2,0
2022/2023_Moden_Sir S_5Round,2022/2023,5.0,Modena,Perugia,0.4655,0.4667,0.4792,0.45,3.3449,4.2086,0.5057,-0.8637,0.5333,0.4667,-1,-3,48,-2.21,0.2778,0.5862,0.4667,0.4762,0.617,3.3258,3.5444,0.5,-0.2185,0.4667,0.5333,-1,-2,48,2.343,0.7222,-0.12070000000000003,0.0,0.005700000000000038,-0.6452,0.019099999999999895,0.6641999999999997,-1,0,0,0.0,1.0,1.0,0.0,5,5,1
2022/2023_Monza_Piace_5Round,2022/2023,5.0,Monza,Piacenza,0.5517,0.4667,0.4595,0.6452,4.0893,3.3782,0.5368,0.7111,0.4667,0.6,-1,-1,48,-1.95,0.3889,0.4872,0.4667,0.4348,0.5385,3.7728,3.8524,0.4897,-0.0796,0.4,0.4667,0,-1,29,1.285,0.6111,0.06449999999999995,0.0,0.04710000000000003,0.7907,0.31649999999999956,-0.47419999999999973,0,-1,0,0.0,1.0,2.0,-1.0,6,6,0
2022/2023_Consa_Conso_6Round,2022/2023,6.0,Ravenna,Brescia,0.4167,0.4167,0.4545,0.4545,3.5322,3.7655,0.4896,-0.2333,0.4545,0.4545,0,-2,2,0.0,0.5,0.5517,0.6,0.5714,0.5,4.3114,3.6502,0.5179,0.6611,0.5333,0.5333,3,3,19,0.0,0.5,-0.13499999999999995,-0.18329999999999996,-0.028300000000000047,-0.8944000000000001,-0.7791999999999999,0.11529999999999996,-5,-3,-9,-0.07879999999999998,4.0,4.0,0.0,16,7,0
2022/2023_Lube_Veron_6Round,2022/2023,6.0,Lube,Verona,0.4576,0.5333,0.4222,0.5417,3.6169,3.846,0.5142,-0.2291,0.5333,0.5333,-3,-1,49,2.657,0.7222,0.5254,0.5333,0.4545,0.5345,3.1244,3.9515,0.4663,-0.8272,0.4545,0.5333,0,2,49,-2.79,0.2778,-0.06779999999999997,0.0,0.0479,0.5981000000000001,0.4924999999999997,-0.1054999999999997,-3,-3,-2,0.0,1.0,1.0,0.0,3,1,1
2022/2023_Milan_Sir S_6Round,2022/2023,6.0,Milano,Perugia,0.4828,0.4,0.4054,0.5806,3.6357,3.9375,0.4872,-0.3018,0.4667,0.4667,0,-1,48,-2.147,0.2778,0.5763,0.4,0.4762,0.6042,3.253,3.6557,0.4988,-0.4027,0.4667,0.4667,-1,-3,49,2.3,0.7222,-0.09350000000000003,0.0,-0.0116,0.10089999999999999,0.3826999999999998,0.28180000000000005,2,1,0,0.0,1.0,1.0,0.0,8,8,0
2022/2023_Monza_Trent_6Round,2022/2023,6.0,Monza,Trento,0.5424,0.4667,0.4474,0.6452,4.0384,3.5389,0.5361,0.4995,0.4,0.6,0,-2,49,-1.208,0.3889,0.569,0.6667,0.5357,0.575,4.6655,3.4239,0.4955,1.2417,0.5333,0.6,3,5,48,1.474,0.6111,-0.026599999999999957,-0.19999999999999996,0.040600000000000025,-0.7422,-0.6270999999999995,0.11499999999999977,-7,-3,-8,-0.19999999999999996,1.0,1.0,0.0,9,1,0
2022/2023_Pool _Prata_6Round,2022/2023,6.0,Cantù,Prata di Pordenone,0.5357,0.4667,0.4286,0.5833,3.3456,4.0822,0.4924,-0.7367,0.4286,0.4667,-4,-2,18,0.0,0.5,0.4,0.4,0.4167,0.4444,3.2299,4.1737,0.4744,-0.9438,0.4167,0.4,-4,-4,10,0.0,0.5,0.13569999999999993,0.06669999999999998,0.018000000000000016,0.20709999999999995,0.11569999999999991,-0.09149999999999991,2,0,0,0.02859999999999996,1.0,5.0,-4.0,16,16,1
